,mean_mean_dist,std_mean_dist,num_params,hyper_params
64,0.9974409937858582,0.5533027648925781,0.2083207070827484,602020111
65,0.9793887734413147,0.37069910764694214,0.662728488445282,602020222
66,0.9928981065750122,0.41666141152381897,0.2567908763885498,602040111
67,0.9801154136657715,0.6176754236221313,0.8343936204910278,602040222
68,0.9889845252037048,0.43570053577423096,0.3052610456943512,602060111
69,0.9709059596061707,0.4323384761810303,1.08684241771698,602060222
70,0.9947410225868225,0.3349478840827942,0.3537311851978302,602080111
71,0.978717029094696,0.9086138010025024,1.420074701309204,602080222
72,0.989201545715332,0.6711615920066833,0.371907502412796,604020111
73,0.9764646887779236,0.7111766338348389,0.9495102763175964,604020222
74,0.9946386218070984,0.2493285834789276,0.4607694745063782,604040111
75,0.9728902578353882,0.4714677929878235,1.161567211151123,604040222
76,0.9933909177780151,0.3231183886528015,0.5496314167976379,604060111
77,0.9751397967338562,0.6936039328575134,1.454407811164856,604060222
78,0.9866532683372498,0.305995911359787,0.6384933590888977,604080111
79,0.977563202381134,0.4300525188446045,1.8280318975448608,604080222
80,0.9978567361831665,0.8594698905944824,0.5354942679405212,606020111
81,0.9790440201759338,0.6159438490867615,1.3170756101608276,606020222
82,0.9901162981987,0.5904576182365417,0.6647480726242065,606040111
83,0.9737850427627563,0.45024949312210083,1.5695244073867798,606040222
84,0.9948706030845642,0.4048379957675934,0.7940018177032471,606060111
85,0.9807682633399963,0.4451023042201996,1.902756690979004,606060222
86,0.9897012114524841,0.4162025451660156,0.9232555627822876,606080111
87,0.9775369167327881,0.5353481769561768,2.316772699356079,606080222
88,0.9914661049842834,0.5013375282287598,0.6990810632705688,608020111
89,0.9766093492507935,0.33306488394737244,1.7654246091842651,608020222
90,0.9891982674598694,0.43426650762557983,0.8687266707420349,608040111
91,0.9765610694885254,0.42586612701416016,2.058265209197998,608040222
92,0.9907277226448059,0.36547917127609253,1.0383721590042114,608060111
93,0.977365255355835,0.6180685758590698,2.431889295578003,608060222
94,0.9943623542785645,0.8112807273864746,1.2080178260803223,608080111
95,0.9774655699729919,0.7889299392700195,2.8862969875335693,608080222
96,0.9940852522850037,0.523732602596283,0.2608300447463989,802020111
97,0.9802644848823547,0.4905513823032379,1.0,802020222
98,0.996682345867157,0.77830570936203,0.3093002140522003,802040111
99,0.980579674243927,0.2638472616672516,1.1716651916503906,802040222
100,0.990416944026947,0.7112572193145752,0.3577703833580017,802060111
101,0.9766033291816711,0.6304887533187866,1.4241138696670532,802060222
102,0.9968070983886719,0.800197422504425,0.4062405228614807,802080111
103,0.9771624207496643,0.5448013544082642,1.757346272468567,802080222
104,0.9940375089645386,0.5059767365455627,0.4648086428642273,804020111
105,0.9777339696884155,0.5774555206298828,1.3271735906600952,804020222
106,0.9884098172187805,0.8835020661354065,0.5536705851554871,804040111
107,0.9750517010688782,0.42783311009407043,1.5392305850982666,804040222
108,0.9933234453201294,0.28752848505973816,0.6425325870513916,804060111
109,0.9770694375038147,0.483296662569046,1.83207106590271,804060222
110,0.9883507490158081,0.8746508955955505,0.7313945293426514,804080111
111,0.975041925907135,0.5465288758277893,2.205695152282715,804080222
112,0.9910881519317627,0.5176444053649902,0.6687872409820557,806020111
113,0.9782184958457947,0.6379123330116272,1.735130786895752,806020222
114,0.9944273233413696,0.7067243456840515,0.7980409860610962,806040111
115,0.9697365760803223,0.2532607614994049,1.9875794649124146,806040222
116,0.9911567568778992,0.40477827191352844,0.9272947311401367,806060111
117,0.9770792126655579,0.6289363503456116,2.3208119869232178,806060222
118,0.9882573485374451,0.9775962829589844,1.0565484762191772,806080111
119,0.970049262046814,0.41202762722969055,2.734827756881714,806080222
120,0.9857526421546936,0.25134778022766113,0.872765839099884,808020111
121,0.9831515550613403,0.38206273317337036,2.2238714694976807,808020222
122,0.9930965900421143,0.5951272249221802,1.04241144657135,808040111
123,0.9771121740341187,0.3201066851615906,2.516712188720703,808040222
124,0.9940812587738037,0.2933609187602997,1.2120569944381714,808060111
125,0.9733899235725403,0.4475969970226288,2.890336275100708,808060222
126,0.99276202917099,0.28021180629730225,1.3817025423049927,808080111
127,0.9744394421577454,0.6537651419639587,3.3447439670562744,808080222
