,std_error_down,std_error_up,std_error_stay,std_mean_dist,sum_stds,mean_error_down,mean_error_up,mean_error_stay,mean_mean_dist,num_params,hyper_params
83,0.0,0.0,0.0,0.8594698905944824,0.3696468472480774,0.0,0.0,0.0,0.9790078997612,0.5354942679405212,606020111
84,0.4330126941204071,0.5,0.7608858942985535,0.6159438490867615,0.8780731558799744,0.25,0.3333333432674408,0.6000000238418579,0.9605505466461182,1.3170756101608276,606020222
85,0.0,0.0,0.0,0.5904576182365417,0.2539481520652771,0.0,0.0,0.0,0.9714136719703674,0.6647480726242065,606040111
86,0.8660253882408142,0.0,0.0,0.45024949312210083,0.5068963170051575,0.5,0.0,0.0,0.9553909301757812,1.5695244073867798,606040222
87,0.0,0.0,0.0,0.4048379957675934,0.17411556839942932,0.0,0.0,0.0,0.9760782122612,0.7940018177032471,606060111
88,0.4330126941204071,0.0,0.397359699010849,0.4451023042201996,0.5046825408935547,0.25,0.0,0.20000000298023224,0.9622422456741333,1.902756690979004,606060222
89,0.0,0.5,0.0,0.4162025451660156,0.3356282413005829,0.0,0.3333333432674408,0.0,0.971006453037262,0.9232555627822876,606080111
90,0.0,0.0,0.0,0.5353481769561768,0.23024632036685944,0.0,0.0,0.0,0.959071934223175,2.316772699356079,606080222
91,0.4330126941204071,0.0,0.0,0.5013375282287598,0.3722437024116516,0.25,0.0,0.0,0.9727380275726318,0.6990810632705688,608020111
92,0.4330126941204071,0.0,0.0,0.33306488394737244,0.2998718023300171,0.25,0.0,0.0,0.9581618905067444,1.7654246091842651,608020222
93,0.4330126941204071,0.0,0.397359699010849,0.43426650762557983,0.5000222325325012,0.25,0.0,0.20000000298023224,0.9705129861831665,0.8687266707420349,608040111
94,0.5,0.5773502588272095,0.0,0.42586612701416016,0.5448693037033081,0.5,0.6666666865348816,0.0,0.958114504814148,2.058265209197998,608040222
95,0.0,0.0,0.0,0.36547917127609253,0.1571878343820572,0.0,0.0,0.0,0.9720135927200317,1.0383721590042114,608060111
96,0.5,0.0,0.397359699010849,0.6180685758590698,0.603303074836731,0.5,0.0,0.20000000298023224,0.9589034914970398,2.431889295578003,608060222
97,0.0,0.0,0.0,0.8112807273864746,0.3489212989807129,0.0,0.0,0.0,0.975579559803009,1.2080178260803223,608080111
98,0.829156219959259,0.0,0.397359699010849,0.7889299392700195,0.7958472967147827,0.75,0.0,0.20000000298023224,0.9590019583702087,2.8862969875335693,608080222
99,0.0,0.0,0.0,0.523732602596283,0.22525058686733246,0.0,0.0,0.0,0.9753077030181885,0.2608300447463989,802020111
100,0.0,0.5,0.0,0.4905513823032379,0.36760473251342773,0.0,0.3333333432674408,0.0,0.9617480039596558,1.0,802020222
101,0.0,0.0,0.0,0.77830570936203,0.33473917841911316,0.0,0.0,0.0,0.9778557419776917,0.3093002140522003,802040111
102,0.0,0.5,0.0,0.2638472616672516,0.27010220289230347,0.0,0.3333333432674408,0.0,0.9620572328567505,1.1716651916503906,802040222
103,0.4330126941204071,0.0,0.0,0.7112572193145752,0.46252742409706116,0.25,0.0,0.0,0.9717086553573608,0.3577703833580017,802060111
104,0.4330126941204071,0.0,0.0,0.6304887533187866,0.42778992652893066,0.25,0.0,0.0,0.9581559896469116,1.4241138696670532,802060222
105,0.0,0.0,0.0,0.800197422504425,0.3441545367240906,0.0,0.0,0.0,0.9779781103134155,0.4062405228614807,802080111
106,0.4330126941204071,0.0,0.397359699010849,0.5448013544082642,0.5475618243217468,0.25,0.0,0.20000000298023224,0.9587045311927795,1.757346272468567,802080222
107,0.0,0.0,0.397359699010849,0.5059767365455627,0.3742389380931854,0.0,0.0,0.20000000298023224,0.975260853767395,0.4648086428642273,804020111
108,0.829156219959259,0.0,0.0,0.5774555206298828,0.5482699871063232,0.75,0.0,0.0,0.9592652320861816,1.3271735906600952,804020222
109,0.0,0.0,0.794719398021698,0.8835020661354065,0.6932325959205627,0.0,0.0,0.4000000059604645,0.9697394967079163,0.5536705851554871,804040111
110,0.0,0.5,0.397359699010849,0.42783311009407043,0.4972552955150604,0.0,1.0,0.6000000238418579,0.9566336274147034,1.5392305850982666,804040222
111,0.0,0.0,0.0,0.28752848505973816,0.12366227060556412,0.0,0.0,0.0,0.9745603203773499,0.6425325870513916,804060111
112,0.0,0.0,0.397359699010849,0.483296662569046,0.3644845187664032,0.0,0.0,0.20000000298023224,0.9586132764816284,1.83207106590271,804060222
113,0.4330126941204071,0.0,0.0,0.8746508955955505,0.5328009128570557,0.25,0.0,0.0,0.9696815609931946,0.7313945293426514,804080111
114,0.5,0.0,0.7608858942985535,0.5465288758277893,0.715823769569397,0.5,0.0,0.6000000238418579,0.9566240906715393,2.205695152282715,804080222
115,0.4330126941204071,0.5,0.0,0.5176444053649902,0.5358819365501404,0.25,0.3333333432674408,0.0,0.9723671674728394,0.6687872409820557,806020111
116,0.7071067690849304,0.5,0.794719398021698,0.6379123330116272,1.0,1.0,0.3333333432674408,0.4000000059604645,0.9597406983375549,1.735130786895752,806020222
117,0.0,0.0,0.0,0.7067243456840515,0.3039529621601105,0.0,0.0,0.0,0.9756432771682739,0.7980409860610962,806040111
118,0.4330126941204071,0.0,0.397359699010849,0.2532607614994049,0.42217400670051575,0.25,0.0,0.20000000298023224,0.951418936252594,1.9875794649124146,806040222
119,0.0,0.0,0.0,0.40477827191352844,0.17408987879753113,0.0,0.0,0.0,0.9724344611167908,0.9272947311401367,806060111
120,0.5,0.0,0.397359699010849,0.6289363503456116,0.6079772114753723,0.5,0.0,0.20000000298023224,0.9586228728294373,2.3208119869232178,806060222
121,0.4330126941204071,0.0,0.0,0.9775962829589844,0.5770764350891113,0.25,0.0,0.0,0.96958988904953,1.0565484762191772,806080111
122,0.0,1.0,0.0,0.41202762722969055,0.49045756459236145,0.0,0.6666666865348816,0.0,0.9517257213592529,2.734827756881714,806080222
123,0.0,0.0,0.0,0.25134778022766113,0.10810141265392303,0.0,0.0,0.0,0.9671324491500854,0.872765839099884,808020111
124,0.0,0.0,0.397359699010849,0.38206273317337036,0.320945143699646,0.0,0.0,0.20000000298023224,0.9645805358886719,2.2238714694976807,808020222
125,0.0,0.5,0.0,0.5951272249221802,0.4125814139842987,0.0,0.3333333432674408,0.0,0.9743376970291138,1.04241144657135,808040111
126,0.0,0.0,0.397359699010849,0.3201066851615906,0.2942986488342285,0.0,0.0,0.20000000298023224,0.9586552381515503,2.516712188720703,808040222
127,0.4330126941204071,0.0,0.397359699010849,0.2933609187602997,0.43942058086395264,0.25,0.0,0.20000000298023224,0.9753038287162781,1.2120569944381714,808060111
128,0.0,0.5,0.0,0.4475969970226288,0.3491305708885193,0.0,0.3333333432674408,0.0,0.9550032615661621,2.890336275100708,808060222
129,0.4330126941204071,0.0,0.0,0.28021180629730225,0.27714037895202637,0.25,0.0,0.0,0.9740094542503357,1.3817025423049927,808080111
130,1.0,0.0,0.794719398021698,0.6537651419639587,0.9561355710029602,1.0,0.0,0.4000000059604645,0.9560329914093018,3.3447439670562744,808080222
