,std_error_down,std_error_up,std_error_stay,std_mean_dist,sum_stds,mean_error_down,mean_error_up,mean_error_stay,mean_mean_dist,num_params,hyper_params
80,0.4330126941204071,0.0,1.0897247791290283,0.8247221112251282,2.347459554672241,0.25,0.0,1.25,131.23902893066406,14403.0,604060222
81,0.0,0.0,0.0,0.36384108662605286,0.36384108662605286,0.0,0.0,0.0,132.78857421875,6323.0,604080111
82,0.4330126941204071,0.4330126941204071,0.0,0.5113492012023926,1.3773746490478516,0.25,0.25,0.0,131.565185546875,18103.0,604080222
83,0.0,0.0,0.0,1.021943211555481,1.021943211555481,0.0,0.0,0.0,134.29638671875,5303.0,606020111
84,0.4330126941204071,0.4330126941204071,0.829156219959259,0.7323812246322632,2.427562713623047,0.25,0.25,0.75,131.7644805908203,13043.0,606020222
85,0.0,0.0,0.0,0.7020771503448486,0.7020771503448486,0.0,0.0,0.0,133.254638671875,6583.0,606040111
86,0.8660253882408142,0.0,0.0,0.5353642106056213,1.4013895988464355,0.5,0.0,0.0,131.05670166015625,15543.0,606040222
87,0.0,0.0,0.0,0.48136815428733826,0.48136815428733826,0.0,0.0,0.0,133.89450073242188,7863.0,606060111
88,0.4330126941204071,0.0,0.4330126941204071,0.5292440056800842,1.3952693939208984,0.25,0.0,0.25,131.9965362548828,18843.0,606060222
89,0.0,0.4330126941204071,0.0,0.4948810636997223,0.9278937578201294,0.0,0.25,0.0,133.1987762451172,9143.0,606080111
90,0.0,0.0,0.0,0.6365498900413513,0.6365498900413513,0.0,0.0,0.0,131.5616455078125,22943.0,606080222
91,0.4330126941204071,0.0,0.0,0.5961098670959473,1.0291225910186768,0.25,0.0,0.0,133.43630981445312,6923.0,608020111
92,0.4330126941204071,0.0,0.0,0.3960271179676056,0.8290398120880127,0.25,0.0,0.0,131.4368133544922,17483.0,608020222
93,0.4330126941204071,0.0,0.4330126941204071,0.516359806060791,1.38238525390625,0.25,0.0,0.25,133.13108825683594,8603.0,608040111
94,0.5,0.5,0.0,0.5063714385032654,1.5063714981079102,0.5,0.5,0.0,131.43031311035156,20383.0,608040222
95,0.0,0.0,0.0,0.43456897139549255,0.43456897139549255,0.0,0.0,0.0,133.33692932128906,10283.0,608060111
96,0.5,0.0,0.4330126941204071,0.7349076271057129,1.6679203510284424,0.5,0.0,0.25,131.53854370117188,24083.0,608060222
97,0.0,0.0,0.0,0.9646444320678711,0.9646444320678711,0.0,0.0,0.0,133.8260955810547,11963.0,608080111
98,0.829156219959259,0.0,0.4330126941204071,0.9380684494972229,2.200237274169922,0.75,0.0,0.25,131.5520477294922,28583.0,608080222
99,0.0,0.0,0.0,0.6227384805679321,0.6227384805679321,0.0,0.0,0.0,133.78880310058594,2583.0,802020111
100,0.0,0.4330126941204071,0.0,0.5832847356796265,1.016297459602356,0.0,0.25,0.0,131.92874145507812,9903.0,802020222
101,0.0,0.0,0.0,0.9254358410835266,0.9254358410835266,0.0,0.0,0.0,134.13833618164062,3063.0,802040111
102,0.0,0.4330126941204071,0.0,0.31372469663619995,0.7467373609542847,0.0,0.25,0.0,131.97116088867188,11603.0,802040222
103,0.4330126941204071,0.0,0.0,0.8457125425338745,1.278725266456604,0.25,0.0,0.0,133.29510498046875,3543.0,802060111
104,0.4330126941204071,0.0,0.0,0.7496756911277771,1.1826883554458618,0.25,0.0,0.0,131.43600463867188,14103.0,802060222
105,0.0,0.0,0.0,0.9514659643173218,0.9514659643173218,0.0,0.0,0.0,134.15512084960938,4023.0,802080111
106,0.4330126941204071,0.0,0.4330126941204071,0.6477900743484497,1.5138154029846191,0.25,0.0,0.25,131.51124572753906,17403.0,802080222
107,0.0,0.0,0.4330126941204071,0.6016260385513306,1.03463876247406,0.0,0.0,0.25,133.78237915039062,4603.0,804020111
108,0.829156219959259,0.0,0.0,0.6866171360015869,1.5157732963562012,0.75,0.0,0.0,131.58816528320312,13143.0,804020222
109,0.0,0.0,0.8660253882408142,1.0505183935165405,1.91654372215271,0.0,0.0,0.5,133.0249786376953,5483.0,804040111
110,0.0,0.4330126941204071,0.4330126941204071,0.5087102651596069,1.3747355937957764,0.0,0.75,0.75,131.2271728515625,15243.0,804040222
111,0.0,0.0,0.0,0.341882586479187,0.341882586479187,0.0,0.0,0.0,133.686279296875,6363.0,804060111
112,0.0,0.0,0.4330126941204071,0.5746585726737976,1.0076712369918823,0.0,0.0,0.25,131.4987335205078,18143.0,804060222
113,0.4330126941204071,0.0,0.0,1.0399940013885498,1.4730067253112793,0.25,0.0,0.0,133.01702880859375,7243.0,804080111
114,0.5,0.0,0.829156219959259,0.6498441100120544,1.9790003299713135,0.5,0.0,0.75,131.22586059570312,21843.0,804080222
115,0.4330126941204071,0.4330126941204071,0.0,0.6154993772506714,1.4815247058868408,0.25,0.25,0.0,133.38543701171875,6623.0,806020111
116,0.7071067690849304,0.4330126941204071,0.8660253882408142,0.7585026025772095,2.7646474838256836,1.0,0.25,0.5,131.65338134765625,17183.0,806020222
117,0.0,0.0,0.0,0.8403227925300598,0.8403227925300598,0.0,0.0,0.0,133.8348388671875,7903.0,806040111
118,0.4330126941204071,0.0,0.4330126941204071,0.30113691091537476,1.167162299156189,0.25,0.0,0.25,130.5118408203125,19683.0,806040222
119,0.0,0.0,0.0,0.48129716515541077,0.48129716515541077,0.0,0.0,0.0,133.39466857910156,9183.0,806060111
120,0.5,0.0,0.4330126941204071,0.7478298544883728,1.680842638015747,0.5,0.0,0.25,131.5000457763672,22983.0,806060222
121,0.4330126941204071,0.0,0.0,1.1624001264572144,1.5954128503799438,0.25,0.0,0.0,133.00445556640625,10463.0,806080111
122,0.0,0.8660253882408142,0.0,0.48991692066192627,1.3559422492980957,0.0,0.5,0.0,130.55392456054688,27083.0,806080222
123,0.0,0.0,0.0,0.2988623082637787,0.2988623082637787,0.0,0.0,0.0,132.6673583984375,8643.0,808020111
124,0.0,0.0,0.4330126941204071,0.45428749918937683,0.8873001933097839,0.0,0.0,0.25,132.31729125976562,22023.0,808020222
125,0.0,0.4330126941204071,0.0,0.7076294422149658,1.1406421661376953,0.0,0.25,0.0,133.65574645996094,10323.0,808040111
126,0.0,0.0,0.4330126941204071,0.3806193172931671,0.8136320114135742,0.0,0.0,0.25,131.50448608398438,24923.0,808040222
127,0.4330126941204071,0.0,0.4330126941204071,0.3488175868988037,1.2148430347442627,0.25,0.0,0.25,133.78826904296875,12003.0,808060111
128,0.0,0.4330126941204071,0.0,0.5322102904319763,0.965222954750061,0.0,0.25,0.0,131.00352478027344,28623.0,808060222
129,0.4330126941204071,0.0,0.0,0.33318275213241577,0.7661954164505005,0.25,0.0,0.0,133.6107177734375,13683.0,808080111
130,1.0,0.0,0.8660253882408142,0.7773522734642029,2.6433777809143066,1.0,0.0,0.5,131.144775390625,33123.0,808080222
