,mean_mean_dist,std_mean_dist,num_params,hyper_params
78,130.936279296875,0.5605936050415039,11503.0,604040222
79,133.6953582763672,0.3842003643512726,5443.0,604060111
80,131.23902893066406,0.8247221112251282,14403.0,604060222
81,132.78857421875,0.36384108662605286,6323.0,604080111
82,131.565185546875,0.5113492012023926,18103.0,604080222
83,134.29638671875,1.021943211555481,5303.0,606020111
84,131.7644805908203,0.7323812246322632,13043.0,606020222
85,133.254638671875,0.7020771503448486,6583.0,606040111
86,131.05670166015625,0.5353642106056213,15543.0,606040222
87,133.89450073242188,0.48136815428733826,7863.0,606060111
88,131.9965362548828,0.5292440056800842,18843.0,606060222
89,133.1987762451172,0.4948810636997223,9143.0,606080111
90,131.5616455078125,0.6365498900413513,22943.0,606080222
91,133.43630981445312,0.5961098670959473,6923.0,608020111
92,131.4368133544922,0.3960271179676056,17483.0,608020222
93,133.13108825683594,0.516359806060791,8603.0,608040111
94,131.43031311035156,0.5063714385032654,20383.0,608040222
95,133.33692932128906,0.43456897139549255,10283.0,608060111
96,131.53854370117188,0.7349076271057129,24083.0,608060222
97,133.8260955810547,0.9646444320678711,11963.0,608080111
98,131.5520477294922,0.9380684494972229,28583.0,608080222
99,133.78880310058594,0.6227384805679321,2583.0,802020111
100,131.92874145507812,0.5832847356796265,9903.0,802020222
101,134.13833618164062,0.9254358410835266,3063.0,802040111
102,131.97116088867188,0.31372469663619995,11603.0,802040222
103,133.29510498046875,0.8457125425338745,3543.0,802060111
104,131.43600463867188,0.7496756911277771,14103.0,802060222
105,134.15512084960938,0.9514659643173218,4023.0,802080111
106,131.51124572753906,0.6477900743484497,17403.0,802080222
107,133.78237915039062,0.6016260385513306,4603.0,804020111
108,131.58816528320312,0.6866171360015869,13143.0,804020222
109,133.0249786376953,1.0505183935165405,5483.0,804040111
110,131.2271728515625,0.5087102651596069,15243.0,804040222
111,133.686279296875,0.341882586479187,6363.0,804060111
112,131.4987335205078,0.5746585726737976,18143.0,804060222
113,133.01702880859375,1.0399940013885498,7243.0,804080111
114,131.22586059570312,0.6498441100120544,21843.0,804080222
115,133.38543701171875,0.6154993772506714,6623.0,806020111
116,131.65338134765625,0.7585026025772095,17183.0,806020222
117,133.8348388671875,0.8403227925300598,7903.0,806040111
118,130.5118408203125,0.30113691091537476,19683.0,806040222
119,133.39466857910156,0.48129716515541077,9183.0,806060111
120,131.5000457763672,0.7478298544883728,22983.0,806060222
121,133.00445556640625,1.1624001264572144,10463.0,806080111
122,130.55392456054688,0.48991692066192627,27083.0,806080222
123,132.6673583984375,0.2988623082637787,8643.0,808020111
124,132.31729125976562,0.45428749918937683,22023.0,808020222
125,133.65574645996094,0.7076294422149658,10323.0,808040111
126,131.50448608398438,0.3806193172931671,24923.0,808040222
127,133.78826904296875,0.3488175868988037,12003.0,808060111
128,131.00352478027344,0.5322102904319763,28623.0,808060222
129,133.6107177734375,0.33318275213241577,13683.0,808080111
130,131.144775390625,0.7773522734642029,33123.0,808080222
